finger 1	finger 2	finger 3	finger 4	finger 5	pitch1	roll1	yaw1	pitch2	roll2	yaw2	a1x	a1y	a1z	g1x	g1y	g1z	a2x	a2y	a2z	g2x	g2y	g2z
42	46	64	40	64	84.84	169.12	-174.93	-7.84	6.23	82.12	-9.69	0.17	-0.86	-0.04	0.02	0.08	1.49	1.17	10.75	-0.05	-0.06	-0.02
42	46	54	42	75	85.21	160.81	-175.47	-8.96	5.83	81	-9.65	0.27	-0.76	-0.03	-0.01	0.06	1.7	1.1	10.75	-0.09	-0.04	-0.03
42	45	50	33	93	86.03	172.95	-176.06	-8.81	4.84	81.15	-9.28	0.08	-0.64	-0.01	-0.03	0.09	1.64	0.89	10.51	-0.08	-0.1	-0.05
42	45	78	42	87	86.04	150.31	-176.56	-10.02	5.37	79.93	-9.36	0.32	-0.56	-0.01	0	0.06	1.88	0.99	10.57	-0.1	-0.03	-0.04
42	45	76	49	93	86.36	152.07	-176.79	-9.46	4.74	80.51	-9.17	0.27	-0.51	0	0.01	0.02	1.72	0.85	10.28	-0.1	-0.01	-0.06
42	45	82	67	81	85.96	147.72	-176.58	-9.93	5.03	80.03	-9.13	0.34	-0.55	-0.03	0.01	0.07	1.82	0.91	10.37	-0.06	-0.05	-0.03
42	46	94	69	54	85.36	151.66	-175.92	-9.9	6.07	80.05	-9.39	0.36	-0.67	-0.04	0.03	0.04	1.86	1.13	10.59	-0.07	-0.01	-0.03
42	46	90	81	48	85.47	155.16	-175.89	-9.37	5.55	80.58	-9.42	0.31	-0.68	-0.03	0.03	0.01	1.75	1.02	10.52	-0.09	0.01	-0.03
42	45	68	74	24	85.58	157.99	-175.9	-9.2	5.33	80.76	-9.41	0.27	-0.68	-0.04	0.03	0.02	1.72	0.98	10.55	-0.08	0	-0.01
42	45	52	69	9	85.91	160.99	-176.13	-9.09	5.31	80.87	-9.45	0.22	-0.64	-0.05	0.02	0.02	1.71	0.99	10.63	-0.09	0	0
42	45	54	69	9	86.16	-179.56	-176.16	-8.1	4.78	81.87	-9.34	0	-0.63	-0.05	0.01	0.02	1.5	0.88	10.48	-0.08	0	-0.02
42	45	48	63	30	86.14	153.24	-176.55	-9.57	4.9	80.4	-9.46	0.29	-0.57	-0.04	0.02	0.05	1.8	0.91	10.64	-0.06	-0.03	-0.03
42	46	50	58	18	85.89	159.73	-176.14	-9.37	5.49	80.59	-9.52	0.24	-0.64	-0.05	0.03	0.06	1.77	1.02	10.66	-0.06	-0.04	-0.01
42	46	66	56	66	85.26	158.39	-175.59	-9.51	6.25	80.43	-9.73	0.3	-0.75	-0.04	0.03	0.01	1.82	1.19	10.83	-0.1	0.03	-0.01
42	45	74	56	79	86.02	151.93	-176.49	-9.31	4.62	80.66	-9.36	0.31	-0.57	-0.03	0.02	0.03	1.73	0.85	10.51	-0.09	-0.01	-0.02
42	45	62	56	79	86.22	155.21	-176.57	-9.3	5.31	80.66	-9.42	0.26	-0.57	-0.09	0.01	0.06	1.74	0.98	10.57	-0.07	-0.03	0.03
42	46	46	54	93	85.4	174.76	-175.42	-8.44	5.66	81.52	-9.44	0.07	-0.76	-0.08	-0.01	0.05	1.57	1.04	10.54	-0.08	-0.05	0.01
42	45	50	65	96	86.37	165.11	-176.49	-9.16	4.72	80.8	-9.25	0.15	-0.57	-0.03	-0.02	0.02	1.69	0.86	10.41	-0.11	-0.02	-0.03
42	45	40	47	69	86.76	168.06	-176.83	-9.21	4.07	80.77	-8.99	0.11	-0.5	-0.04	-0.01	0.01	1.67	0.73	10.26	-0.1	0	-0.01
42	45	36	56	70	86.9	180	-176.9	-8.36	4.34	81.62	-9.14	0	-0.5	-0.04	0.03	-0.01	1.52	0.78	10.3	-0.09	0.03	-0.02
42	45	22	56	64	86.88	165.44	-176.98	-9.37	4.54	80.6	-9.24	0.13	-0.49	-0.02	0.03	0	1.74	0.83	10.48	-0.09	0.02	-0.05
42	45	36	49	46	86.39	153.54	-176.77	-9.4	4.92	80.56	-9.45	0.27	-0.53	-0.02	0.05	-0.01	1.76	0.91	10.62	-0.08	0.05	-0.05
42	45	42	54	51	86.5	152.8	-176.89	-9.05	4.61	80.92	-9.51	0.27	-0.52	-0.03	0.05	0.01	1.7	0.86	10.64	-0.07	0.02	-0.03
42	45	48	103	45	86.02	155.08	-176.39	-9.51	5.26	80.45	-9.65	0.28	-0.61	-0.04	0.05	0.03	1.82	1	10.85	-0.06	0.01	-0.03
42	46	56	96	37	85.72	162.34	-175.92	-8.45	5.48	81.51	-9.71	0.22	-0.69	-0.06	0.04	0.03	1.62	1.04	10.83	-0.06	0	0
42	46	64	99	45	85.75	167.8	-175.85	-8.73	5.57	81.23	-9.77	0.15	-0.71	-0.05	0.02	0.05	1.69	1.07	10.92	-0.07	-0.02	-0.01
42	45	86	96	40	85.89	158.98	-176.17	-9.04	5.06	80.93	-9.57	0.25	-0.64	-0.06	0	0.06	1.71	0.95	10.7	-0.08	-0.05	0
42	45	82	81	27	86.21	156.28	-176.53	-9.04	4.95	80.92	-9.43	0.25	-0.57	-0.09	0.01	0.05	1.69	0.92	10.58	-0.07	-0.03	0.03
42	45	74	63	46	85.93	-176.94	-175.94	-8.72	5.15	81.25	-9.47	-0.04	-0.67	-0.05	0.01	0.06	1.65	0.96	10.7	-0.08	-0.03	-0.01
42	45	78	63	57	86.05	-176.58	-176.06	-7.86	4.6	82.12	-9.31	-0.04	-0.64	-0.04	0.01	0.05	1.45	0.85	10.49	-0.07	-0.04	-0.02
42	45	80	58	66	85.98	151.78	-176.46	-10.04	5.21	79.92	-9.52	0.32	-0.59	-0.06	0.01	0.06	1.91	0.98	10.74	-0.08	-0.03	0
42	45	68	69	78	86.4	150	-176.88	-9.93	4.71	80.04	-9.37	0.29	-0.51	-0.06	0.05	0.02	1.86	0.87	10.61	-0.09	0.02	0.01
42	45	68	67	90	86.34	161.35	-176.53	-9.02	4.72	80.95	-9.36	0.19	-0.57	-0.06	0.06	0.01	1.65	0.86	10.39	-0.09	0.03	0.02
42	45	58	60	84	86.52	165.55	-176.63	-8.78	4.38	81.2	-9.32	0.14	-0.55	-0.05	0.03	0.05	1.61	0.8	10.4	-0.06	-0.02	-0.01
42	45	46	54	76	86.73	172.42	-176.76	-8.78	3.98	81.19	-9.22	0.07	-0.52	-0.07	0	0.1	1.61	0.72	10.39	-0.02	-0.08	-0.01
42	45	52	60	58	86.7	151.51	-177.1	-10.31	5.14	79.65	-9.4	0.26	-0.48	-0.06	0.02	0.09	1.97	0.97	10.78	-0.03	-0.04	-0.01
42	45	68	67	67	85.72	178.65	-175.73	-7.87	5.14	82.1	-9.51	0.02	-0.71	-0.03	0.03	0.05	1.47	0.95	10.59	-0.05	-0.04	-0.04
42	46	86	56	64	86	154.36	-176.39	-9.62	5.33	80.34	-9.5	0.29	-0.6	-0.04	0.02	0.06	1.83	1	10.75	-0.06	-0.04	-0.03
42	45	98	47	61	86.11	157.69	-176.4	-9.33	5.23	80.63	-9.54	0.25	-0.6	-0.04	0.02	0.04	1.76	0.97	10.65	-0.08	-0.02	-0.02
42	46	108	11	66	86.09	165.45	-176.21	-9.28	5.42	80.68	-9.47	0.16	-0.63	-0.03	0	0.03	1.75	1.01	10.65	-0.1	-0.02	-0.03
42	45	86	-11	72	87.04	152.28	-177.38	-9.38	4.05	80.59	-9.26	0.22	-0.42	-0.03	-0.01	0.03	1.72	0.74	10.41	-0.1	-0.02	-0.02
42	45	56	-15	61	86.88	147.82	-177.36	-10.1	4.57	79.86	-9.25	0.27	-0.43	-0.06	0	0.07	1.87	0.84	10.47	-0.06	-0.06	-0.01
42	45	30	2	63	86.73	153.78	-177.07	-10.17	4.75	79.8	-9.3	0.23	-0.48	-0.03	0.04	0.02	1.9	0.88	10.54	-0.08	0.01	-0.03
42	45	28	2	45	86.93	153.31	-177.26	-9.71	4.34	80.26	-9.25	0.22	-0.44	-0.04	0.05	0.01	1.8	0.79	10.46	-0.07	0.02	-0.02
42	45	24	36	64	86.57	164.15	-176.7	-8.54	4.47	81.44	-9.5	0.16	-0.55	-0.05	0.05	-0.01	1.58	0.82	10.51	-0.07	0.04	-0.01
42	45	60	56	61	86.15	176.58	-176.16	-8.5	5.13	81.46	-9.55	0.04	-0.64	-0.05	0.04	0.04	1.6	0.96	10.69	-0.06	-0.01	-0.01
42	46	72	58	51	85.79	172.01	-175.83	-8.43	5.45	81.53	-9.59	0.1	-0.7	-0.01	0.03	0.01	1.59	1.02	10.68	-0.09	0.01	-0.05
42	45	78	83	55	86.16	148.93	-176.71	-9.68	5.27	80.28	-9.54	0.33	-0.55	-0.02	0	0.06	1.83	0.99	10.69	-0.08	-0.05	-0.04
42	46	72	85	63	85.64	161.8	-175.86	-9.45	5.84	80.5	-9.56	0.23	-0.69	-0.02	0	0	1.79	1.1	10.71	-0.12	0.01	-0.03
42	45	78	105	48	86.3	151.59	-176.75	-9.32	4.52	80.65	-9.27	0.28	-0.53	-0.01	0.02	0.01	1.72	0.83	10.44	-0.1	0	-0.04
42	46	82	92	52	85.76	175.47	-175.77	-8.64	5.59	81.31	-9.39	0.06	-0.69	-0.04	0	0.06	1.61	1.03	10.56	-0.07	-0.05	-0.03
42	45	82	76	63	86.07	157.8	-176.36	-9.63	5.3	80.33	-9.42	0.24	-0.6	0	0.02	0.02	1.8	0.98	10.58	-0.1	0.01	-0.05
42	45	70	45	58	86.47	163.09	-176.63	-9.01	4.57	80.97	-9.22	0.17	-0.54	-0.02	0.01	0.07	1.66	0.83	10.42	-0.06	-0.07	-0.05
42	46	74	49	79	85.55	147.56	-176.24	-10.96	5.95	78.98	-9.39	0.39	-0.62	-0.03	0.04	0.04	2.1	1.12	10.77	-0.07	0.01	-0.03
42	45	108	36	79	86.56	149.8	-177.02	-9.11	3.9	80.87	-9.25	0.28	-0.48	-0.04	0.03	0.06	1.66	0.7	10.32	-0.04	-0.05	-0.03
42	46	98	38	75	85.97	149.35	-176.53	-10.67	6.05	79.27	-9.6	0.34	-0.58	-0.09	0.02	0.07	2.06	1.15	10.89	-0.04	-0.03	0.02
42	45	94	42	82	86.3	164.76	-176.43	-8.72	4.66	81.25	-9.45	0.16	-0.59	-0.03	0.05	0	1.6	0.85	10.42	-0.08	0.03	-0.03
42	45	98	47	87	86.66	161.8	-176.83	-9.39	4.63	80.58	-9.33	0.17	-0.52	-0.06	0.03	0.07	1.75	0.86	10.58	-0.04	-0.03	-0.01
42	45	92	42	78	85.95	163.5	-176.12	-8.59	5.23	81.37	-9.52	0.19	-0.65	-0.06	0.05	0.04	1.61	0.97	10.6	-0.05	0	0
42	46	38	42	78	86.11	165.6	-176.23	-9.25	5.41	80.71	-9.49	0.16	-0.62	-0.05	0.03	0.06	1.75	1.01	10.67	-0.06	-0.03	-0.02
42	45	38	36	70	85.97	163.77	-176.13	-8.99	5.35	80.97	-9.47	0.19	-0.64	-0.05	0.01	0.03	1.68	0.99	10.59	-0.08	-0.01	-0.02
42	45	42	47	61	86.46	148.32	-176.99	-10.13	5.13	79.83	-9.5	0.31	-0.5	-0.04	0.01	0.04	1.92	0.96	10.73	-0.09	-0.01	-0.02
42	45	42	42	48	85.91	-179.79	-175.91	-7.99	4.68	81.98	-9.28	0	-0.66	-0.04	0.01	0.04	1.46	0.85	10.38	-0.08	-0.03	-0.02
42	45	48	40	45	86.56	152.03	-176.96	-10	5.06	79.96	-9.42	0.27	-0.5	-0.05	0	0.06	1.89	0.95	10.67	-0.07	-0.05	-0.02
42	45	54	36	60	86.64	156.67	-176.91	-9.61	4.96	80.36	-9.37	0.22	-0.51	-0.04	0.02	0.03	1.79	0.91	10.54	-0.09	0	-0.02
42	45	60	49	66	86.08	163.59	-176.24	-9.32	5.12	80.64	-9.4	0.18	-0.62	-0.05	0.01	0.02	1.74	0.95	10.58	-0.09	0	-0.01
42	45	38	27	60	86.73	161.4	-176.9	-9.26	4.51	80.71	-9.32	0.17	-0.51	-0.04	0.01	0.02	1.71	0.83	10.48	-0.09	0	-0.02
42	45	58	29	58	86.42	153.02	-176.81	-9.61	4.77	80.36	-9.35	0.27	-0.52	-0.05	0.01	0.05	1.79	0.88	10.51	-0.07	-0.04	-0.01
42	46	56	27	63	86.14	162.17	-176.32	-9.31	5.39	80.65	-9.49	0.2	-0.61	-0.05	0	0.04	1.75	1.01	10.66	-0.08	-0.03	-0.02
42	45	62	29	39	86.17	146.73	-176.79	-9.96	5.3	80	-9.44	0.35	-0.53	-0.02	0.02	0.02	1.87	0.98	10.61	-0.09	0.01	-0.02
42	46	52	42	25	85.79	142.62	-176.65	-10.08	5.47	79.88	-9.54	0.43	-0.56	-0.04	0.01	0.01	1.9	1.02	10.63	-0.1	0.03	0
42	45	78	36	16	86.31	153.74	-176.69	-8.64	4.61	81.33	-9.48	0.27	-0.55	-0.06	0	-0.01	1.58	0.84	10.37	-0.12	0.03	0.02
42	45	56	36	15	87.44	152.99	-177.72	-9.29	3.89	80.68	-9.31	0.19	-0.37	-0.1	-0.01	0.07	1.72	0.71	10.49	-0.05	-0.06	0.02
42	45	80	20	16	86.98	-171.44	-177.02	-8.69	4.6	81.29	-9.47	-0.07	-0.49	-0.07	0.02	0.03	1.64	0.86	10.73	-0.07	-0.02	-0.01
42	45	76	2	10	87.23	-173.66	-177.24	-8.56	4.1	81.42	-9.4	-0.05	-0.45	-0.02	0.05	0.03	1.6	0.76	10.62	-0.08	-0.01	-0.05
42	45	128	-11	31	86.82	162.14	-176.98	-8.92	4.67	81.05	-9.56	0.16	-0.51	0.01	0.06	0.01	1.67	0.86	10.58	-0.09	0.02	-0.07
42	45	124	11	51	86.44	154.77	-176.77	-9.42	4.84	80.54	-9.56	0.25	-0.54	-0.01	0.01	0.05	1.77	0.9	10.65	-0.08	-0.04	-0.05
42	45	108	22	46	86.27	156.19	-176.58	-9.51	5.13	80.45	-9.55	0.25	-0.57	-0.01	0.01	0.05	1.79	0.96	10.64	-0.08	-0.04	-0.05
42	45	102	38	45	86.14	143.52	-176.89	-10.09	5.09	79.87	-9.48	0.38	-0.51	-0.02	0.02	0.07	1.9	0.95	10.62	-0.07	-0.06	-0.04
42	45	102	72	54	86.58	145.77	-177.17	-10.16	5.06	79.8	-9.41	0.32	-0.46	-0.04	0.01	0.05	1.9	0.93	10.55	-0.08	-0.02	-0.02
42	45	46	72	57	86.66	161.49	-176.83	-9.39	4.76	80.57	-9.29	0.17	-0.51	-0.03	0.03	0.03	1.74	0.87	10.48	-0.08	0	-0.03
42	45	40	40	55	85.95	156.83	-176.28	-9.1	5.14	80.86	-9.45	0.26	-0.62	-0.03	0.02	0.04	1.7	0.95	10.54	-0.08	-0.02	-0.03
42	45	58	40	69	86.16	164.8	-176.3	-9.17	5.05	80.79	-9.39	0.17	-0.61	-0.03	0	0.05	1.71	0.93	10.57	-0.08	-0.04	-0.03
42	45	48	47	66	86.37	160.1	-176.59	-9.49	5.02	80.47	-9.31	0.2	-0.56	-0.03	0.02	0.04	1.77	0.92	10.52	-0.08	-0.01	-0.03
42	45	64	40	54	86.66	153.32	-177.01	-9.52	4.62	80.45	-9.32	0.24	-0.49	-0.03	0.03	0.05	1.75	0.84	10.43	-0.07	-0.03	-0.03
42	46	50	33	75	85.95	160.85	-176.18	-9.33	5.54	80.62	-9.5	0.22	-0.63	-0.04	0.03	0.05	1.76	1.03	10.64	-0.07	-0.01	-0.03
42	45	44	74	79	86.28	149.61	-176.79	-9.81	4.96	80.15	-9.4	0.31	-0.53	-0.02	0.02	0.03	1.83	0.91	10.54	-0.08	0	-0.04
42	45	36	65	76	86.25	147.55	-176.83	-9.89	5.03	80.08	-9.39	0.33	-0.52	-0.04	0.03	0.04	1.85	0.93	10.58	-0.07	-0.02	-0.02
42	45	20	65	69	86.02	153.53	-176.43	-9.43	5.43	80.52	-9.41	0.29	-0.59	-0.05	0.03	0.05	1.75	1	10.47	-0.07	-0.02	-0.01
42	45	18	58	96	86.1	135.3	-177.22	-10.54	5.2	79.41	-9.53	0.46	-0.46	-0.06	0.02	0.05	1.99	0.97	10.64	-0.07	-0.02	0
42	45	36	74	79	86.32	164.65	-176.45	-8.68	4.9	81.29	-9.41	0.16	-0.58	-0.06	0.02	0.03	1.6	0.89	10.42	-0.07	-0.01	0
42	45	20	38	81	86.24	148.25	-176.8	-9.99	5.25	79.97	-9.56	0.33	-0.53	-0.07	-0.01	0.06	1.88	0.98	10.64	-0.08	-0.05	0.01
42	45	42	29	84	86.36	158.88	-176.6	-9.46	4.97	80.5	-9.39	0.22	-0.56	-0.08	-0.03	0.05	1.76	0.91	10.52	-0.09	-0.07	0.03
42	45	46	18	88	86.65	169.67	-176.7	-9.88	5.07	80.08	-9.34	0.1	-0.54	-0.06	0	0.03	1.87	0.95	10.68	-0.08	-0.01	0
42	45	70	-2	51	87.59	150.6	-177.9	-9.55	3.61	80.43	-9.28	0.19	-0.34	-0.03	0.06	0.01	1.75	0.66	10.41	-0.07	0.03	-0.03
42	45	74	-15	43	86.99	150.36	-177.38	-9.65	4.49	80.32	-9.48	0.25	-0.43	-0.07	0.05	0.06	1.81	0.83	10.58	-0.04	-0.02	0.01
42	45	94	-2	25	86.92	169.48	-176.97	-9.3	4.77	80.67	-9.5	0.09	-0.5	-0.04	0.05	0.02	1.75	0.89	10.62	-0.06	0.01	-0.02
42	45	60	4	15	86.71	158.62	-176.94	-9.44	4.76	80.53	-9.48	0.2	-0.51	-0.04	0.04	0.03	1.77	0.88	10.59	-0.07	0	-0.03
42	45	72	40	13	86.41	169.28	-176.48	-9.14	4.94	80.83	-9.45	0.11	-0.58	-0.02	0.01	0.03	1.71	0.92	10.62	-0.08	-0.02	-0.04
42	45	40	56	33	87	146.54	-177.49	-9.8	4.37	80.18	-9.35	0.27	-0.41	-0.02	0.03	0.04	1.83	0.81	10.55	-0.07	-0.02	-0.04
42	45	28	60	30	86.53	147.31	-177.08	-10.19	4.86	79.78	-9.43	0.31	-0.48	-0.03	0.03	0.03	1.92	0.91	10.65	-0.08	0	-0.03
42	45	48	65	52	86.67	150.63	-177.09	-9.55	4.8	80.42	-9.39	0.27	-0.48	-0.03	0.04	0.03	1.77	0.88	10.51	-0.07	0	-0.03
42	45	60	74	58	86.35	148.07	-176.9	-9.86	4.96	80.1	-9.5	0.32	-0.51	-0.04	0.03	0.03	1.84	0.92	10.57	-0.07	-0.01	-0.02
42	45	56	54	69	86.74	156.4	-177.01	-9.61	4.61	80.36	-9.44	0.22	-0.49	-0.03	0.03	0.03	1.8	0.85	10.57	-0.08	0	-0.02
42	45	64	56	81	87.08	161.11	-177.24	-9.27	4.47	80.71	-9.29	0.15	-0.45	-0.03	0.04	0.05	1.72	0.82	10.51	-0.05	-0.03	-0.03
42	45	62	69	84	86.21	155.48	-176.55	-9.75	5.34	80.21	-9.5	0.26	-0.57	-0.03	0.04	0.03	1.84	1	10.67	-0.07	0	-0.04
42	45	54	83	79	86.51	146.51	-177.09	-9.67	4.92	80.29	-9.47	0.32	-0.48	-0.02	0.05	0.03	1.81	0.91	10.61	-0.07	0.01	-0.04
42	45	86	49	90	86.24	163.72	-176.39	-9.17	5.26	80.79	-9.48	0.17	-0.6	-0.04	0.02	0.05	1.72	0.98	10.62	-0.06	-0.03	-0.03
42	45	74	24	75	86.19	160.17	-176.42	-9.3	5.02	80.66	-9.33	0.21	-0.58	-0.02	0.02	0.02	1.73	0.92	10.5	-0.08	0	-0.04
42	45	62	31	66	85.97	131.51	-177.33	-10.73	5.21	79.23	-9.49	0.5	-0.44	-0.05	0.02	0.07	2.04	0.98	10.71	-0.06	-0.03	-0.01
42	46	78	24	54	85.67	173.28	-175.7	-8.72	5.49	81.24	-9.46	0.08	-0.71	-0.03	0.02	0.01	1.62	1.01	10.52	-0.1	0.01	-0.03
42	45	76	9	46	86.93	134.61	-177.84	-10.17	4.42	79.8	-9.34	0.36	-0.35	-0.03	0.01	0.04	1.9	0.81	10.53	-0.07	-0.03	-0.03
42	45	56	36	34	86.62	154.76	-176.95	-9.18	4.62	80.79	-9.42	0.24	-0.5	-0.06	0	0.05	1.7	0.85	10.51	-0.07	-0.04	-0.01
42	45	60	60	39	86.51	168.36	-176.59	-9.37	4.96	80.6	-9.35	0.11	-0.56	-0.05	0.01	0.07	1.76	0.92	10.63	-0.05	-0.04	-0.01
42	45	48	69	45	86.89	150.92	-177.28	-9.92	4.78	80.05	-9.43	0.25	-0.45	-0.02	0.02	0.04	1.87	0.89	10.66	-0.07	-0.01	-0.03
42	45	42	67	75	86.17	155.57	-176.52	-9.27	5.37	80.69	-9.44	0.26	-0.57	-0.04	0.04	0.02	1.74	1	10.6	-0.07	0.01	-0.02
42	45	36	90	76	86.24	144.97	-176.92	-10.14	5.36	79.82	-9.53	0.36	-0.51	-0.04	0.04	0.04	1.91	1	10.65	-0.07	0	-0.02
42	45	6	83	82	86.64	166.39	-176.74	-9.2	4.87	80.77	-9.36	0.13	-0.53	-0.05	0.02	0.03	1.7	0.89	10.49	-0.08	-0.01	-0.02
42	45	20	90	76	87	150.15	-177.39	-10.18	4.45	79.78	-9.26	0.24	-0.42	-0.03	0.03	0.04	1.89	0.82	10.5	-0.06	-0.02	-0.04
42	45	34	83	67	86.51	153.01	-176.89	-9.43	4.84	80.53	-9.43	0.26	-0.51	-0.04	0.04	0.04	1.77	0.9	10.6	-0.06	-0.01	-0.02
42	46	24	76	46	86.19	162.93	-176.36	-9.19	5.54	80.77	-9.55	0.19	-0.61	-0.04	0.02	0.05	1.73	1.03	10.67	-0.06	-0.02	-0.03
42	46	30	76	48	85.94	157.97	-176.23	-9.58	5.45	80.37	-9.52	0.25	-0.63	-0.01	0.02	0.05	1.81	1.02	10.67	-0.07	-0.02	-0.05
42	46	62	92	42	85.9	148.76	-176.5	-9.74	5.58	80.22	-9.54	0.35	-0.58	-0.05	0.02	0.05	1.84	1.04	10.69	-0.07	-0.02	-0.02
42	45	68	99	51	86.01	151.41	-176.49	-9.56	5.34	80.39	-9.53	0.32	-0.58	-0.03	0.02	0.03	1.79	0.99	10.58	-0.09	-0.01	-0.03
42	45	72	99	60	86.69	154.11	-177.02	-9.65	5.08	80.32	-9.47	0.24	-0.49	-0.04	0	0.04	1.81	0.94	10.58	-0.09	-0.03	-0.02
42	45	78	108	58	86.89	151.13	-177.28	-9.52	4.71	80.44	-9.31	0.24	-0.44	-0.02	0.01	0.02	1.76	0.86	10.45	-0.1	0	-0.03
42	45	78	110	61	86.46	141.08	-177.25	-10.09	4.97	79.87	-9.31	0.36	-0.45	-0.03	0	0.08	1.88	0.91	10.51	-0.07	-0.05	-0.03
42	45	106	101	55	86.39	139.27	-177.26	-10.31	4.98	79.65	-9.35	0.39	-0.45	-0.05	0.02	0.04	1.92	0.91	10.5	-0.07	-0.02	-0.01
42	45	88	76	55	86.95	141.91	-177.6	-9.91	4.27	80.06	-9.24	0.3	-0.39	-0.06	0.03	0.05	1.82	0.78	10.41	-0.06	-0.02	-0.01
42	46	84	76	48	86.16	153.92	-176.55	-9.88	5.56	80.07	-9.49	0.28	-0.57	-0.06	0.04	0.05	1.86	1.03	10.63	-0.05	-0.02	-0.01
42	45	90	72	66	86.34	151.73	-176.77	-9.76	5.26	80.2	-9.56	0.29	-0.54	-0.04	0.03	0.01	1.84	0.98	10.67	-0.09	0.02	-0.02
42	45	70	49	67	86.68	175.93	-176.69	-8.69	4.32	81.29	-9.31	0.04	-0.54	-0.04	0.02	0.01	1.6	0.79	10.47	-0.09	0.01	-0.02
42	45	38	51	76	86.75	160.92	-176.93	-9.14	4.76	80.82	-9.43	0.17	-0.51	-0.03	0.03	0.05	1.7	0.88	10.55	-0.07	-0.01	-0.03
42	45	44	60	79	86.28	136.88	-177.28	-10.41	5.17	79.55	-9.53	0.42	-0.45	-0.04	0.04	0.07	1.97	0.96	10.67	-0.05	-0.03	-0.02
42	46	56	69	82	86.16	163.26	-176.32	-9.41	5.53	80.55	-9.53	0.18	-0.61	-0.03	0.02	0.03	1.77	1.03	10.66	-0.09	-0.01	-0.03
42	45	44	65	66	86.68	139.78	-177.46	-10.2	4.72	79.77	-9.45	0.35	-0.42	0	0.01	0.02	1.91	0.87	10.56	-0.1	0.01	-0.05
42	45	64	74	61	86.96	137.95	-177.74	-9.91	4.17	80.06	-9.29	0.33	-0.37	-0.03	0.02	0.03	1.82	0.76	10.37	-0.08	0	-0.02
42	45	40	76	51	86.54	158.56	-176.78	-9.38	5.31	80.58	-9.32	0.21	-0.52	-0.06	0.03	0.06	1.74	0.98	10.5	-0.06	-0.03	-0.01
42	45	58	81	37	86.38	157.47	-176.65	-9.59	5.15	80.37	-9.38	0.23	-0.55	-0.01	0.03	0.02	1.79	0.95	10.52	-0.08	-0.01	-0.06
42	45	40	60	37	86.32	137.91	-177.27	-10.15	4.73	79.82	-9.33	0.4	-0.45	-0.02	0.04	0.03	1.88	0.87	10.47	-0.06	-0.01	-0.04
42	46	40	63	37	85.82	137.79	-176.9	-10.32	5.56	79.63	-9.5	0.47	-0.51	-0.05	0.04	0.03	1.93	1.03	10.58	-0.06	-0.01	-0.02
42	46	26	54	21	85.91	143.69	-176.7	-10.32	5.62	79.63	-9.56	0.4	-0.55	-0.04	0.04	0.03	1.96	1.05	10.7	-0.07	0	-0.02
42	45	54	58	30	86.24	172.9	-176.27	-8.43	5	81.54	-9.43	0.08	-0.62	-0.04	0.03	0	1.57	0.92	10.53	-0.09	0.02	-0.03
42	45	46	56	30	86.74	172.81	-176.77	-8.54	4.72	81.43	-9.41	0.07	-0.53	-0.02	0.04	0.03	1.58	0.87	10.5	-0.07	-0.01	-0.04
42	46	52	65	48	85.88	148.83	-176.47	-10.06	5.63	79.89	-9.63	0.36	-0.59	-0.02	0.03	0.06	1.94	1.07	10.86	-0.06	-0.03	-0.04
42	46	70	78	43	85.87	161.38	-176.08	-8.88	5.45	81.08	-9.54	0.22	-0.65	-0.03	0.01	0.03	1.67	1.01	10.62	-0.09	-0.02	-0.03
42	46	70	92	61	86.02	150.49	-176.54	-9.9	5.53	80.06	-9.57	0.33	-0.58	-0.02	0	0.03	1.87	1.03	10.68	-0.11	-0.02	-0.04
42	45	60	69	61	86.4	135.66	-177.43	-10.13	4.57	79.84	-9.37	0.41	-0.42	-0.02	-0.01	0.03	1.88	0.84	10.47	-0.1	-0.03	-0.03
42	45	76	63	57	86.83	134.81	-177.76	-10.27	4.35	79.7	-9.26	0.36	-0.36	-0.07	0.01	0.06	1.89	0.79	10.41	-0.07	-0.04	0.01
42	45	70	51	34	86.86	157.4	-177.1	-9.93	5.04	80.03	-9.32	0.2	-0.47	-0.07	0.02	0.05	1.86	0.93	10.6	-0.06	-0.02	0
42	45	56	31	42	86.88	167.74	-176.95	-9.17	4.57	80.81	-9.3	0.11	-0.5	-0.03	0.04	0.03	1.7	0.84	10.47	-0.07	0	-0.03
42	45	58	6	36	86.79	157.28	-177.04	-9.08	4.69	80.89	-9.39	0.2	-0.49	-0.05	0.05	0.07	1.69	0.86	10.54	-0.04	-0.03	-0.02
42	46	68	18	37	85.68	164.08	-175.84	-9.17	5.83	80.79	-9.59	0.2	-0.7	-0.04	0.02	0.09	1.73	1.09	10.67	-0.05	-0.07	-0.03
42	46	50	22	52	85.61	150.02	-176.2	-9.89	5.89	80.05	-9.62	0.37	-0.64	-0.04	0	0.06	1.88	1.11	10.75	-0.09	-0.04	-0.02
42	45	42	27	63	86.18	153.82	-176.57	-9.97	5.07	79.99	-9.42	0.28	-0.57	-0.03	0	0.01	1.87	0.94	10.6	-0.11	0.01	-0.03
42	45	44	33	64	86.8	147.91	-177.29	-9.57	4.51	80.4	-9.34	0.28	-0.44	-0.05	0.01	0.03	1.76	0.82	10.41	-0.09	-0.02	-0.01
